Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Likes,like_groups
0.669,0.663,11.0,-7.759,0.045,0.169,0.0,0.347,0.453,94.523,329187.0,425592.0,11.0
0.685,0.768,4.0,-2.753,0.0336,0.0584,0.0,0.144,0.322,72.49,198413.0,552011.0,12.0
0.593,0.5,1.0,-8.532,0.029,0.707,1.24e-05,0.0837,0.465,117.996,180087.0,14437.0,2.0
0.307,0.371,3.0,-8.498,0.0288,0.923,0.0253,0.11,0.189,115.241,255893.0,116304.0,8.0
0.415,0.104,0.0,-11.83,0.0426,0.955,3.79e-06,0.104,0.18,82.006,256300.0,15086.0,2.0
0.418,0.248,3.0,-9.997,0.0451,0.954,4.21e-06,0.108,0.298,130.953,243007.0,27765.0,3.0
0.263,0.237,3.0,-13.738,0.0344,0.638,0.305,0.109,0.0461,73.024,289792.0,1037845.0,14.0
0.207,0.292,7.0,-11.641,0.0328,0.818,0.942,0.0934,0.11,141.869,248635.0,49304.0,5.0
0.467,0.157,11.0,-9.649,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,242564.0,121014.0,8.0
0.504,0.327,4.0,-9.49,0.0367,0.902,7.63e-06,0.445,0.299,132.803,258609.0,298732.0,10.0
0.224,0.387,0.0,-9.022,0.0287,0.532,0.00548,0.0689,0.0395,104.566,262533.0,35825.0,4.0
0.721,0.521,2.0,-8.123,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413.0,963248.0,14.0
0.644,0.919,2.0,-6.289,0.0561,0.181,0.134,0.622,0.871,117.459,259907.0,553186.0,12.0
0.779,0.87,5.0,-13.141,0.0574,0.00644,0.0107,0.0399,0.555,102.689,241920.0,156778.0,8.0
0.661,0.713,2.0,-7.825,0.0296,0.0361,2.27e-05,0.153,0.632,110.364,259107.0,100734.0,7.0
0.763,0.629,9.0,-9.947,0.0322,0.013,0.0585,0.0756,0.973,126.477,219200.0,70137.0,6.0
0.66,0.485,2.0,-8.101,0.0258,0.242,0.0102,0.0585,0.829,99.828,302520.0,78703.0,6.0
0.646,0.88,2.0,-7.753,0.0637,0.0623,0.157,0.355,0.802,116.916,259600.0,553186.0,12.0
0.625,0.758,5.0,-6.213,0.0463,0.512,0.00022,0.153,0.695,119.719,251253.0,14955.0,2.0
0.42,0.668,1.0,-7.35,0.0517,0.607,0.016,0.0585,0.338,125.391,350573.0,25139.0,3.0
0.603,0.674,10.0,-6.808,0.0295,0.62,0.00261,0.26,0.559,121.261,264240.0,191730.0,9.0
0.664,0.414,5.0,-14.113,0.0675,0.864,0.0367,0.0813,0.831,147.883,213236.0,12018.0,1.0
0.575,0.446,3.0,-13.839,0.105,0.426,0.0175,0.0656,0.532,75.501,272432.0,23873.0,3.0
0.424,0.261,9.0,-8.114,0.0264,0.635,2.12e-05,0.0903,0.207,75.742,250187.0,22788.0,3.0
0.64,0.743,10.0,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,262533.0,1723506.0,15.0
0.338,0.803,8.0,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,241853.0,763972.0,13.0
0.592,0.729,8.0,-4.156,0.0448,0.022,0.0,0.0653,0.709,116.03,236267.0,325767.0,11.0
0.23,0.492,8.0,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,256613.0,369120.0,11.0
0.361,0.149,7.0,-12.066,0.0333,0.887,0.0,0.175,0.302,107.607,168853.0,15762.0,2.0
0.632,0.805,11.0,-4.488,0.0303,0.0095,0.0,0.197,0.275,115.489,183093.0,85242.0,7.0
0.458,0.821,9.0,-5.076,0.0334,0.000594,9.46e-05,0.161,0.323,144.46,220693.0,71999.0,6.0
0.758,0.712,7.0,-3.781,0.112,0.0185,0.0,0.0677,0.795,149.998,193387.0,2056408.0,16.0
0.736,0.74,0.0,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,221933.0,4320230.0,18.0
0.766,0.664,9.0,-6.932,0.177,0.334,0.0,0.115,0.509,109.946,219550.0,793683.0,13.0
0.837,0.42,8.0,-5.158,0.0629,0.177,0.0,0.356,0.143,123.157,236093.0,576518.0,12.0
0.941,0.471,1.0,-13.087,0.494,0.0308,0.00838,0.0837,0.487,119.898,111550.0,492119.0,12.0
0.546,0.712,3.0,-3.104,0.0269,0.000969,0.0,0.406,0.489,150.154,206333.0,363454.0,11.0
0.841,0.653,8.0,-6.978,0.375,0.212,0.0,0.0821,0.603,77.039,152790.0,273137.0,10.0
0.932,0.444,4.0,-10.022,0.302,0.483,0.0,0.354,0.428,101.011,152137.0,76245.0,6.0
0.671,0.531,8.0,-5.551,0.0467,0.0307,0.0,0.365,0.28,140.013,247013.0,21292.0,3.0
0.926,0.863,0.0,-3.391,0.269,0.0197,0.0,0.0484,0.779,92.522,192907.0,111191.0,7.0
0.486,0.808,0.0,-4.92,0.0457,0.00441,0.00123,0.117,0.406,79.945,211920.0,20452.0,3.0
0.59,0.846,4.0,-4.251,0.0396,0.182,0.0,0.53,0.733,146.028,174681.0,41852.0,5.0
0.423,0.73,9.0,-5.566,0.032,0.00495,1.13e-05,0.238,0.66,205.972,254467.0,409424.0,11.0
0.551,0.825,5.0,-6.24,0.044,0.152,6.2e-06,0.0999,0.933,164.857,260827.0,214056.0,9.0
0.609,0.807,5.0,-7.221,0.0972,0.00403,5.42e-06,0.0926,0.492,119.073,238493.0,126378.0,8.0
0.554,0.849,1.0,-5.181,0.0357,0.0246,0.000233,0.31,0.683,116.992,182893.0,167349.0,9.0
0.569,0.638,7.0,-6.557,0.0291,0.000547,0.0,0.0848,0.438,144.042,197120.0,230620.0,10.0
0.614,0.715,0.0,-6.451,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533.0,152951.0,8.0
0.79,0.892,10.0,-4.038,0.0404,0.228,1.18e-06,0.206,0.896,131.991,280369.0,1352801.0,15.0
0.806,0.932,2.0,-2.228,0.0684,0.24,0.0,0.216,0.792,106.021,252760.0,1645436.0,15.0
0.941,0.771,10.0,-7.002,0.0919,0.0656,0.0,0.131,0.59,104.501,293867.0,222293.0,9.0
0.705,0.678,4.0,-8.644,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,320000.0,33654.0,4.0
0.607,0.515,7.0,-9.401,0.0299,0.216,0.000265,0.314,0.283,97.947,265830.0,381476.0,11.0
0.59,0.414,10.0,-12.391,0.0346,0.781,0.000522,0.146,0.292,82.002,343742.0,842057.0,13.0
0.719,0.645,2.0,-7.017,0.0343,0.171,1.12e-05,0.0934,0.711,118.983,315547.0,140449.0,8.0
0.704,0.952,0.0,-2.331,0.0333,0.0408,0.0,0.335,0.902,106.99,231327.0,221636.0,9.0
0.752,0.452,0.0,-11.4,0.35,0.142,0.000184,0.235,0.842,99.74,242005.0,261124.0,10.0
0.703,0.786,8.0,-6.779,0.0483,0.198,0.000712,0.101,0.647,93.987,269590.0,279279.0,10.0
0.713,0.886,10.0,-4.451,0.271,0.0746,0.0,0.215,0.747,140.054,192857.0,172179.0,9.0
0.681,0.846,1.0,-2.949,0.0766,0.0181,0.00042,0.175,0.434,103.942,208846.0,21728.0,3.0
0.477,0.397,6.0,-9.158,0.0772,0.84,0.0,0.122,0.439,98.554,187600.0,21728.0,3.0
0.679,0.565,10.0,-8.091,0.0632,0.0154,4.64e-06,0.0751,0.563,92.027,221739.0,4007095.0,18.0
0.826,0.67,2.0,-5.559,0.169,0.00798,0.0,0.495,0.794,74.007,226293.0,199978.0,9.0
0.735,0.521,7.0,-6.696,0.0876,0.0888,0.0,0.065,0.374,77.01,235333.0,325362.0,11.0
0.796,0.705,5.0,-4.82,0.0358,0.0332,2.14e-06,0.0809,0.774,113.964,228973.0,70259.0,6.0
0.608,0.326,2.0,-8.552,0.0324,0.857,0.0,0.0763,0.543,109.396,184987.0,18719.0,2.0
0.695,0.411,0.0,-8.326,0.0669,0.276,0.0,0.0947,0.211,120.118,224413.0,42732.0,5.0
0.631,0.536,1.0,-7.087,0.135,0.0263,0.0,0.275,0.41,131.459,268613.0,12568.0,1.0
0.277,0.663,4.0,-8.821,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027.0,363363.0,11.0
0.442,0.887,4.0,-5.943,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,218080.0,121780.0,8.0
0.412,0.944,0.0,-2.896,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000.0,97358.0,7.0
0.677,0.916,2.0,-4.102,0.0296,0.0086,7.68e-05,0.0967,0.878,104.78,223787.0,65954.0,6.0
0.549,0.87,7.0,-9.453,0.0543,0.00249,2.08e-06,0.127,0.671,138.078,254693.0,121780.0,8.0
0.452,0.805,6.0,-4.368,0.0299,0.00551,3.18e-06,0.221,0.708,114.431,246120.0,51003.0,5.0
0.584,0.836,2.0,-4.487,0.0348,0.132,1.1e-06,0.144,0.495,124.131,220347.0,44792.0,5.0
0.702,0.815,11.0,-3.289,0.0296,0.0148,3.85e-05,0.0486,0.819,110.968,167253.0,61473.0,6.0
0.53,0.864,4.0,-3.323,0.0557,0.0978,3.12e-06,0.153,0.85,153.314,222282.0,102001.0,7.0
0.696,0.621,7.0,-5.716,0.0793,0.00504,0.000171,0.143,0.544,98.797,193573.0,57199.0,6.0
0.864,0.495,0.0,-7.036,0.037,0.591,0.000133,0.0992,0.72,129.062,244973.0,14580661.0,
0.79,0.625,0.0,-6.691,0.068,0.00127,0.000807,0.0786,0.773,128.973,318052.0,252692.0,10.0
0.789,0.524,5.0,-9.542,0.0368,0.0701,0.262,0.193,0.538,125.023,365440.0,240613.0,10.0
0.597,0.873,5.0,-6.114,0.0368,0.194,0.0205,0.16,0.643,138.892,191253.0,168590.0,9.0
0.375,0.9,10.0,-6.287,0.13,0.108,0.198,0.296,0.623,186.22,313080.0,34177.0,4.0
0.24,0.0891,10.0,-20.17,0.0385,0.49,0.867,0.116,0.038,70.011,61160.0,34177.0,4.0
0.711,0.703,0.0,-6.093,0.0354,0.0876,0.00023,0.486,0.634,135.005,322080.0,96220.0,7.0
0.723,0.737,11.0,-6.709,0.0456,0.0149,0.00232,0.652,0.696,130.91,117560.0,112504.0,8.0
0.739,0.289,0.0,-13.211,0.0565,0.435,0.00787,0.109,0.542,92.025,211304.0,81160.0,7.0
0.624,0.57,1.0,-7.043,0.0644,0.0576,6.88e-05,0.11,0.135,169.962,300507.0,485667.0,12.0
0.757,0.481,1.0,-8.38,0.146,0.136,0.0,0.11,0.412,84.012,204177.0,11492.0,1.0
0.763,0.385,8.0,-10.597,0.258,0.309,4.83e-06,0.224,0.521,79.985,292587.0,52944.0,5.0
0.55,0.617,5.0,-8.71,0.0514,0.121,0.0,0.235,0.498,82.995,235078.0,728757.0,13.0
0.701,0.557,8.0,-12.384,0.0552,0.0418,0.0856,0.125,0.709,155.98,214531.0,125441.0,8.0
0.744,0.542,8.0,-14.809,0.0799,0.191,0.0124,0.112,0.393,92.021,202750.0,52676.0,5.0
0.626,0.516,9.0,-11.89,0.36,0.0748,0.00247,0.0741,0.597,173.941,232672.0,139212.0,8.0
0.701,0.575,8.0,-9.062,0.206,0.314,1.22e-05,0.13,0.471,139.9,225036.0,486275.0,12.0
0.367,0.122,9.0,-21.34,0.0319,0.984,4.37e-05,0.172,0.104,75.265,163093.0,46923.0,5.0
0.583,0.191,5.0,-15.938,0.0404,0.908,0.00824,0.126,0.342,123.303,309387.0,30578.0,4.0
0.381,0.37,1.0,-15.948,0.0391,0.804,0.247,0.14,0.814,81.06,184440.0,47247.0,5.0
0.548,0.704,11.0,-4.838,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040.0,17446108.0,
0.641,0.863,7.0,-3.864,0.0321,0.0152,0.088,0.274,0.36,128.035,168705.0,161497.0,9.0
0.787,0.778,10.0,-5.428,0.0456,0.374,0.000815,0.359,0.477,99.994,207213.0,6360520.0,19.0
0.759,0.716,11.0,-6.36,0.0818,0.0223,0.0,0.231,0.469,105.009,209733.0,1076122.0,14.0
0.718,0.93,6.0,-4.719,0.088,0.0166,0.0,0.206,0.765,128.003,245098.0,118403.0,8.0
0.661,0.761,7.0,-10.792,0.0555,0.00185,0.0,0.486,0.644,104.813,176718.0,33745.0,4.0
0.756,0.79,8.0,-4.978,0.0374,0.0307,0.000157,0.146,0.234,102.018,195387.0,387255.0,11.0
0.948,0.673,9.0,-4.439,0.182,0.0555,0.000572,0.0739,0.785,119.974,208773.0,86908.0,7.0
0.81,0.795,11.0,-5.517,0.0464,0.0117,0.0,0.0537,0.685,129.12,165581.0,16396.0,2.0
0.714,0.937,6.0,-2.947,0.0399,0.206,0.0,0.0731,0.964,124.13,194147.0,664072.0,13.0
0.705,0.743,1.0,-6.631,0.042,0.432,0.0133,0.103,0.374,118.552,324423.0,82159.0,7.0
0.674,0.771,7.0,-5.612,0.0246,0.28,0.0318,0.133,0.718,109.618,333720.0,75618.0,6.0
0.709,0.767,0.0,-6.732,0.0283,0.405,0.000172,0.0592,0.557,115.64,203547.0,21161.0,3.0
0.601,0.84,9.0,-3.828,0.0509,0.0232,0.0,0.0569,0.896,130.811,145311.0,27928.0,3.0
0.505,0.747,8.0,-5.422,0.0308,0.064,0.00647,0.244,0.529,139.865,223090.0,20139.0,3.0
0.528,0.362,9.0,-10.352,0.0322,0.193,0.0,0.794,0.305,78.801,302563.0,24050.0,3.0
0.589,0.751,9.0,-5.663,0.0403,0.0785,2.38e-06,0.0878,0.637,108.849,240227.0,60004.0,6.0
0.638,0.352,10.0,-9.266,0.0268,0.492,0.0,0.105,0.204,94.173,204000.0,609121.0,12.0
0.716,0.818,7.0,-7.456,0.0256,0.154,0.000806,0.236,0.817,103.668,248600.0,422519.0,11.0
0.707,0.514,9.0,-8.885,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840.0,936518.0,14.0
0.726,0.486,9.0,-8.774,0.0237,0.212,0.00022,0.077,0.476,95.983,257760.0,111699.0,7.0
0.698,0.91,2.0,-6.563,0.0459,0.019,7.73e-05,0.11,0.715,112.112,240706.0,113088.0,8.0
0.788,0.728,5.0,-5.123,0.0295,0.00325,0.23,0.0979,0.936,105.983,200173.0,218507.0,9.0
0.761,0.813,2.0,-6.018,0.0299,0.322,0.00219,0.0588,0.878,113.415,252960.0,50261.0,5.0
0.718,0.731,6.0,-6.454,0.042,0.208,0.2,0.083,0.619,122.839,333333.0,73127.0,6.0
0.666,0.884,9.0,-5.243,0.0429,0.506,0.00612,0.0408,0.754,92.005,298573.0,38474.0,4.0
0.615,0.917,4.0,-7.318,0.0348,0.17,0.00669,0.287,0.766,104.879,257640.0,23491.0,3.0
0.6,0.186,3.0,-15.926,0.0317,0.909,0.00102,0.104,0.468,110.044,217467.0,11747.0,1.0
0.567,0.434,7.0,-12.755,0.0349,0.86,0.257,0.115,0.254,82.459,272347.0,104705.0,7.0
0.553,0.429,3.0,-12.51,0.0283,0.921,0.135,0.115,0.532,152.047,198640.0,21926.0,3.0
0.509,0.0648,3.0,-17.293,0.0339,0.778,0.0282,0.11,0.192,113.742,267160.0,249126.0,10.0
0.626,0.432,2.0,-11.948,0.0283,0.633,0.00239,0.127,0.361,137.93,360933.0,45846.0,5.0
0.471,0.0775,0.0,-15.664,0.0562,0.94,0.00675,0.106,0.0839,132.02,191080.0,82088.0,7.0
0.743,0.541,2.0,-6.719,0.0474,0.214,4.16e-06,0.0523,0.68,104.058,311880.0,18316.0,2.0
0.577,0.195,10.0,-9.358,0.0294,0.805,4.33e-05,0.102,0.113,138.143,382187.0,23210.0,3.0
0.709,0.295,6.0,-11.755,0.0323,0.744,0.181,0.105,0.418,122.27,283827.0,11327.0,1.0
0.265,0.312,7.0,-11.689,0.0569,0.243,0.0,0.0893,0.0998,54.747,269453.0,195179.0,9.0
0.417,0.824,11.0,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147.0,318533.0,11.0
0.638,0.795,0.0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,214373.0,401361.0,11.0
0.516,0.518,4.0,-10.383,0.04,0.00483,0.00895,0.585,0.0834,108.027,349560.0,435742.0,11.0
0.253,0.139,6.0,-17.067,0.0414,0.726,5.01e-05,0.269,0.102,74.369,60453.0,98210.0,7.0
0.454,0.543,0.0,-3.662,0.034,0.568,0.0,0.276,0.636,208.5,255048.0,30050.0,4.0
0.625,0.617,8.0,-4.284,0.035,0.698,0.0,0.685,0.527,92.02,148587.0,83807.0,7.0
0.692,0.665,7.0,-5.028,0.0321,0.462,0.0,0.453,0.714,119.671,264395.0,222482.0,9.0
0.601,0.703,8.0,-2.717,0.0365,0.518,0.0,0.224,0.683,144.229,166687.0,1238001.0,14.0
0.66,0.727,2.0,-5.439,0.0322,0.513,0.0,0.94,0.623,140.075,213853.0,164813.0,9.0
0.682,0.712,6.0,-6.22,0.0281,0.628,0.0,0.826,0.778,138.056,195243.0,1223991.0,14.0
0.667,0.685,0.0,-3.895,0.0261,0.581,2.42e-06,0.118,0.652,97.03,268288.0,361162.0,11.0
0.583,0.706,2.0,-5.28,0.0311,0.182,0.0,0.482,0.579,106.08,196493.0,188515.0,9.0
0.684,0.426,7.0,-5.578,0.0329,0.813,0.0,0.283,0.467,102.645,208374.0,570842.0,12.0
0.653,0.628,5.0,-6.497,0.0273,0.632,2.44e-06,0.704,0.51,111.996,270187.0,445911.0,11.0
0.84,0.481,6.0,-7.123,0.0336,0.199,0.0,0.0873,0.955,95.497,243053.0,904672.0,14.0
0.544,0.608,2.0,-7.151,0.0345,0.397,0.0,0.14,0.396,114.882,225107.0,38184.0,4.0
0.308,0.769,11.0,-7.256,0.065,0.0331,0.0,0.214,0.488,81.853,254880.0,527332.0,12.0
0.535,0.906,6.0,-4.699,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671.0,74772.0,6.0
0.749,0.843,9.0,-5.544,0.0428,0.121,4.59e-05,0.0877,0.455,119.981,159925.0,11474.0,1.0
0.567,0.383,0.0,-7.126,0.0399,0.75,0.0,0.196,0.32,73.156,217349.0,48485.0,5.0
0.619,0.557,10.0,-7.461,0.0433,0.0436,0.0,0.112,0.378,74.007,210227.0,45289.0,5.0
0.656,0.514,5.0,-5.27,0.0672,0.0914,0.0,0.058,0.818,120.073,208214.0,35573.0,4.0
0.591,0.889,7.0,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,239613.0,1091190.0,14.0
0.517,0.811,5.0,-4.526,0.286,0.186,0.0,0.105,0.494,168.269,250320.0,199538.0,9.0
0.572,0.822,11.0,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,289000.0,123387.0,8.0
0.652,0.809,5.0,-5.276,0.17,0.164,0.0,0.175,0.512,94.786,254466.0,190035.0,9.0
0.533,0.739,5.0,-3.573,0.0602,0.029,0.0,0.266,0.617,81.37,234307.0,45202.0,5.0
0.79,0.762,6.0,-5.704,0.243,0.0418,0.0,0.087,0.96,75.549,274910.0,38111.0,4.0
0.705,0.684,0.0,-5.759,0.145,0.0353,0.0,0.206,0.246,100.006,242507.0,11011.0,1.0
0.76,0.351,0.0,-11.63,0.061,0.29,0.0,0.156,0.294,139.951,267429.0,685528.0,13.0
0.826,0.318,2.0,-11.647,0.078,0.363,0.0,0.302,0.443,143.976,282697.0,685528.0,13.0
0.692,0.408,7.0,-8.02,0.0693,0.559,0.0,0.11,0.329,144.005,241343.0,3735662.0,18.0
0.782,0.63,9.0,-10.022,0.317,0.421,0.0,0.268,0.293,139.942,219429.0,1937048.0,16.0
0.737,0.446,9.0,-9.547,0.0877,0.834,0.0,0.139,0.36,130.001,210462.0,583024.0,12.0
0.836,0.352,2.0,-10.063,0.0843,0.543,0.0,0.0888,0.446,132.047,169302.0,1751126.0,15.0
0.822,0.51,5.0,-6.954,0.0634,0.342,0.0,0.401,0.34,134.854,170667.0,1363897.0,15.0
0.844,0.326,9.0,-12.79,0.166,0.719,0.0,0.0899,0.689,139.907,149030.0,809033.0,13.0
0.662,0.517,3.0,-9.079,0.199,0.682,1.33e-05,0.103,0.3,75.235,163454.0,174912.0,9.0
0.792,0.313,7.0,-12.511,0.0732,0.0808,0.000159,0.109,0.212,144.047,177637.0,512881.0,12.0
0.727,0.68,2.0,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,212507.0,1846478.0,16.0
0.854,0.674,11.0,-4.896,0.0705,0.0204,0.0,0.101,0.818,125.845,210800.0,754053.0,13.0
0.694,0.651,11.0,-5.645,0.127,0.257,0.0,0.11,0.704,93.887,190053.0,128319.0,8.0
0.748,0.576,11.0,-7.815,0.0701,0.369,0.0,0.0966,0.713,93.005,193707.0,81947.0,7.0
0.717,0.792,0.0,-2.703,0.0393,0.199,0.0,0.423,0.513,126.975,222200.0,224530.0,10.0
0.786,0.567,10.0,-6.52,0.0406,0.381,0.0,0.0565,0.734,130.003,194053.0,493427.0,12.0
0.734,0.909,10.0,-4.4,0.124,0.258,0.0,0.0657,0.691,95.989,215951.0,1552140.0,15.0
0.822,0.733,2.0,-4.304,0.0495,0.0434,0.0,0.238,0.595,107.02,211781.0,236455.0,10.0
0.358,0.889,1.0,-8.045,0.335,0.266,1.46e-05,0.172,0.666,85.61,130480.0,178462.0,9.0
0.571,0.717,6.0,-8.333,0.336,0.359,3.12e-06,0.797,0.881,87.54,131867.0,20847.0,3.0
0.537,0.753,8.0,-9.441,0.35,0.328,1.52e-05,0.368,0.693,90.292,115827.0,53352.0,5.0
0.578,0.631,9.0,-6.518,0.309,0.0243,0.0,0.0665,0.716,96.332,118853.0,147289.0,8.0
0.419,0.871,11.0,-6.432,0.468,0.715,0.0,0.211,0.577,201.451,150520.0,59077.0,6.0
0.836,0.812,2.0,-6.985,0.215,0.188,1.82e-06,0.0982,0.769,92.009,145707.0,17673.0,2.0
0.624,0.896,9.0,-7.915,0.47,0.349,0.0,0.969,0.652,95.97,234040.0,12292.0,1.0
0.31,0.692,0.0,-7.227,0.249,0.298,0.00158,0.321,0.404,142.388,239827.0,41698.0,5.0
0.252,0.8,0.0,-4.845,0.0368,0.12,0.0538,0.118,0.29,139.361,335333.0,46239.0,5.0
0.401,0.933,8.0,-5.682,0.0344,0.00744,0.627,0.318,0.734,127.193,310893.0,31145.0,4.0
0.548,0.865,0.0,-5.325,0.0302,0.00171,0.000449,0.457,0.61,116.046,303013.0,188971.0,9.0
0.619,0.686,6.0,-6.125,0.0265,0.0565,0.0237,0.142,0.538,117.777,315027.0,240533.0,10.0
0.296,0.502,0.0,-8.653,0.0336,0.315,0.0551,0.229,0.313,81.045,287240.0,14949.0,2.0
0.64,0.868,11.0,-5.527,0.0341,0.0986,0.0454,0.242,0.798,115.968,353086.0,62468.0,6.0
0.278,0.0675,0.0,-20.946,0.04,0.97,0.732,0.0812,0.112,82.626,250573.0,183348.0,9.0
0.439,0.303,3.0,-10.839,0.0422,0.839,0.0,0.071,0.268,139.475,170787.0,25685.0,3.0
0.256,0.00484,7.0,-34.386,0.0427,0.924,0.0408,0.0634,0.0373,57.412,133067.0,91547.0,7.0
0.312,0.0766,9.0,-20.319,0.0408,0.967,0.488,0.0606,0.0493,136.866,168760.0,36020.0,4.0
0.549,0.0201,0.0,-27.317,0.0521,0.981,0.723,0.0755,0.193,80.17,90347.0,50493.0,5.0
0.209,0.152,10.0,-16.519,0.0324,0.5,0.903,0.103,0.0482,80.136,407533.0,307422.0,10.0
0.315,0.141,6.0,-21.368,0.0294,0.616,0.951,0.107,0.116,82.042,244573.0,21255.0,3.0
0.587,0.495,3.0,-9.204,0.035,0.687,0.725,0.122,0.759,120.017,84173.0,92549.0,7.0
0.471,0.648,3.0,-3.968,0.0342,0.63,0.0,0.122,0.239,135.053,287000.0,286748.0,10.0
0.422,0.499,7.0,-5.702,0.0278,0.849,0.0,0.276,0.17,86.948,280053.0,167789.0,9.0
0.486,0.424,0.0,-5.755,0.0262,0.617,0.0,0.116,0.286,79.989,298293.0,234667.0,10.0
0.335,0.326,0.0,-7.223,0.0331,0.948,0.0,0.0619,0.326,169.267,318499.0,43509.0,5.0
0.621,0.517,7.0,-9.433,0.0371,0.75,0.0,0.315,0.404,120.021,265000.0,77129.0,6.0
0.402,0.641,2.0,-5.905,0.0335,0.534,0.0,0.112,0.252,145.054,265800.0,309206.0,10.0
0.637,0.442,3.0,-6.073,0.0254,0.732,0.0,0.127,0.338,95.201,218027.0,68355.0,6.0
0.49,0.487,2.0,-5.276,0.0341,0.785,0.0,0.259,0.279,135.87,244470.0,174000.0,9.0
0.811,0.614,11.0,-7.089,0.0309,0.0215,0.00491,0.431,0.662,128.016,185933.0,758355.0,13.0
0.666,0.619,7.0,-7.131,0.0285,0.00135,0.00958,0.111,0.471,137.977,216333.0,169231.0,9.0
0.638,0.738,8.0,-4.287,0.0456,0.0615,0.00106,0.0429,0.513,134.954,223640.0,83748.0,7.0
0.605,0.668,7.0,-4.515,0.0407,0.4,0.013,0.594,0.416,144.027,243013.0,176911.0,9.0
0.775,0.881,9.0,-7.034,0.0337,0.015,0.154,0.0637,0.971,124.993,187547.0,69382.0,6.0
0.626,0.715,5.0,-4.604,0.0274,0.0152,0.0509,0.205,0.362,132.019,215680.0,127205.0,8.0
0.521,0.884,11.0,-2.739,0.0412,0.000371,0.0182,0.0659,0.61,75.019,164507.0,156229.0,8.0
0.76,0.554,9.0,-8.097,0.0354,0.0259,0.000291,0.0782,0.793,118.004,180960.0,20362.0,3.0
0.621,0.78,4.0,-6.333,0.0283,0.00408,0.0642,0.0843,0.529,150.055,211280.0,10244.0,1.0
0.601,0.819,9.0,-7.388,0.0459,0.0855,0.00179,0.126,0.734,180.031,210067.0,145239.0,8.0
0.829,0.665,2.0,-8.128,0.0868,0.242,1.75e-05,0.123,0.861,122.043,275931.0,2497505.0,16.0
0.473,0.562,0.0,-8.624,0.0451,0.65,0.000117,0.12,0.316,74.653,343907.0,1285460.0,15.0
0.447,0.6,4.0,-3.718,0.0332,0.324,0.0,0.0962,0.434,80.044,323520.0,1363294.0,15.0
0.543,0.44,7.0,-8.595,0.0597,0.795,0.0,0.224,0.726,125.53,246883.0,189532.0,9.0
0.468,0.742,4.0,-8.229,0.0844,0.333,1.39e-05,0.0825,0.372,147.014,197985.0,2886052.0,17.0
0.822,0.687,9.0,-8.167,0.0421,0.0593,0.0,0.0609,0.816,106.47,446987.0,265216.0,10.0
0.699,0.811,5.0,-7.087,0.0561,0.262,0.00155,0.108,0.736,135.966,348373.0,965295.0,14.0
0.603,0.72,2.0,-7.636,0.0616,0.783,9.14e-05,0.42,0.695,91.991,211902.0,1590682.0,15.0
0.869,0.714,4.0,-4.474,0.296,0.163,6.3e-05,0.0892,0.699,80.013,174898.0,232952.0,10.0
0.741,0.835,4.0,-6.108,0.0854,0.0843,0.000133,0.11,0.641,93.988,184738.0,26429.0,3.0
0.828,0.724,6.0,-3.555,0.0715,0.0424,1.68e-06,0.468,0.896,96.058,167504.0,352541.0,11.0
0.79,0.73,4.0,-7.055,0.0731,0.0767,0.0,0.0743,0.598,95.01,191007.0,80543.0,7.0
0.761,0.636,8.0,-5.424,0.25,0.0442,1.74e-05,0.138,0.414,166.004,255363.0,456294.0,12.0
0.702,0.864,1.0,-5.496,0.0818,0.108,0.0,0.187,0.788,94.994,215118.0,19707.0,2.0
0.698,0.845,7.0,-4.705,0.12,0.176,0.0,0.239,0.749,171.938,276105.0,267251.0,10.0
0.836,0.711,4.0,-3.377,0.195,0.131,0.0,0.401,0.618,94.034,249344.0,26429.0,3.0
0.663,0.784,9.0,-4.295,0.0856,0.352,0.0,0.0996,0.83,172.02,163314.0,252279.0,10.0
0.491,0.673,6.0,-6.787,0.114,0.317,0.000115,0.15,0.345,78.392,190133.0,24842.0,3.0
0.512,0.814,10.0,-5.467,0.0327,0.00419,0.0,0.0991,0.277,97.996,279787.0,444937.0,11.0
